# Reaction HUMAnN v4.0.0.alpha.1	SRR7947168_1
ORNITHINE-GLU-AMINOTRANSFERASE-RXN|unclassified	2.4406025515
RXN-17859	2.4330900243
RXN-17859|unclassified	2.4330900243
RXN-17860	2.4330900243
RXN-17860|unclassified	2.4330900243
RXN-17861	2.4330900243
RXN-17861|unclassified	2.4330900243
RXN-17862	2.4330900243
RXN-17862|unclassified	2.4330900243
RXN-17863	2.4330900243
RXN-17863|unclassified	2.4330900243
RXN-17864	2.4330900243
RXN-17864|unclassified	2.4330900243
3.2.1.156-RXN	2.4324689478
3.2.1.156-RXN|unclassified	2.4324689478
RXN-11078	2.4323668926
RXN-11078|unclassified	2.4323668926
1.1.1.261-RXN	2.4265606110
1.1.1.261-RXN|unclassified	2.4265606110
DSERDEAM-RXN	2.3923444976
DSERDEAM-RXN|unclassified	2.3923444976
MALATE--COA-LIGASE-RXN	2.3866348449
MALATE--COA-LIGASE-RXN|unclassified	2.3866348449
1.8.4.12-RXN	2.3719721430
1.8.4.12-RXN|unclassified	2.3719721430
3.4.14.11-RXN	2.3694082013
3.4.14.11-RXN|unclassified	2.3694082013
CYCPHOSDIESTER-RXN	2.3643589726
CYCPHOSDIESTER-RXN|unclassified	2.3643589726
RXN-14064	2.3643589726
RXN-14064|unclassified	2.3643589726
RXN-14091	2.3643589726
RXN-14091|unclassified	2.3643589726
RXN-14112	2.3643589726
RXN-14112|unclassified	2.3643589726
RXN-14113	2.3643589726
RXN-14113|unclassified	2.3643589726
UDPSUGARHYDRO-RXN	2.3643589726
UDPSUGARHYDRO-RXN|unclassified	2.3643589726
4.1.1.32-RXN	2.3640661939
4.1.1.32-RXN|unclassified	2.3640661939
RXN-12481	2.3640661939
RXN-12481|unclassified	2.3640661939
ENTDB-RXN	2.3584905660
ENTDB-RXN|unclassified	2.3584905660
HOLO-ACP-SYNTH-RXN	2.3584905660
HOLO-ACP-SYNTH-RXN|unclassified	2.3584905660
RXN-10674	2.3584905660
RXN-10674|unclassified	2.3584905660
RXN-10994	2.3584905660
RXN-10994|unclassified	2.3584905660
RXN-15889	2.3584905660
RXN-15889|unclassified	2.3584905660
RXN-16759	2.3584905660
RXN-16759|unclassified	2.3584905660
RXN-19477	2.3584905660
RXN-19477|unclassified	2.3584905660
RXN-19493	2.3584905660
RXN-19493|unclassified	2.3584905660
HISTAMINE-N-METHYLTRANSFERASE-RXN	2.3364485981
HISTAMINE-N-METHYLTRANSFERASE-RXN|unclassified	2.3364485981
MALONYL-COA-ACP-TRANSACYL-RXN	2.3281326182
MALONYL-COA-ACP-TRANSACYL-RXN|unclassified	2.3281326182
RXN-20481	2.3281326182
RXN-20481|unclassified	2.3281326182
RXN-20482	2.3281326182
RXN-20482|unclassified	2.3281326182
RXN-20490	2.3281326182
RXN-20490|unclassified	2.3281326182
RXN-20498	2.3281326182
RXN-20498|unclassified	2.3281326182
RXN-12457	2.3271922963
RXN-12457|unclassified	2.3271922963
6.3.2.7-RXN	2.3246452924
6.3.2.7-RXN|unclassified	2.3246452924
RXN0-5298	2.3094688222
RXN0-5298|unclassified	2.3094688222
3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN	2.3082946201
3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN|unclassified	2.3082946201
RXN-15309	2.3082946201
RXN-15309|unclassified	2.3082946201
RXN-9223	2.3082946201
RXN-9223|unclassified	2.3082946201
RXN-9231	2.3082946201
RXN-9231|unclassified	2.3082946201
RXN-9238	2.3082946201
RXN-9238|unclassified	2.3082946201
RXN-7637	2.3041474654
RXN-7637|unclassified	2.3041474654
ACYLACPSYNTH-RXN	2.2988505747
ACYLACPSYNTH-RXN|unclassified	2.2988505747
RXN-13266	2.2988505747
RXN-13266|unclassified	2.2988505747
RXN-13267	2.2988505747
RXN-13267|unclassified	2.2988505747
RXN-13268	2.2988505747
RXN-13268|unclassified	2.2988505747
RXN0-4301	2.2917658499
RXN0-4301|unclassified	2.2917658499
RXN-11365	2.2883295195
RXN-11365|unclassified	2.2883295195
RXN-11838	2.2785664794
RXN-11838|unclassified	2.2785664794
RXN-15212	2.2750017312
RXN-15212|unclassified	2.2750017312
SPHINGOMYELIN-PHOSPHODIESTERASE-RXN	2.2750017312
SPHINGOMYELIN-PHOSPHODIESTERASE-RXN|unclassified	2.2750017312
RXN-15203	2.2656729061
RXN-15203|unclassified	2.2656729061
RXN-12014	2.2412065601
RXN-12014|unclassified	2.2412065601
3-DEHYDRO-L-GULONATE-2-DEHYDROGENASE-RXN	2.2170708367
3-DEHYDRO-L-GULONATE-2-DEHYDROGENASE-RXN|unclassified	2.2170708367
RXN0-703	2.2170708367
RXN0-703|unclassified	2.2170708367
RXN-17898	2.2161215785
RXN-17898|unclassified	2.2161215785
RXN-17899	2.2161215785
RXN-17899|unclassified	2.2161215785
RXN-12086	2.2136144023
RXN-12086|unclassified	2.2136144023
RXN-12579	2.2136144023
RXN-12579|unclassified	2.2136144023
RXN-21399	2.2136144023
RXN-21399|unclassified	2.2136144023
RXN-15518	2.2113954576
RXN-15518|unclassified	2.2113954576
4.2.2.2-RXN	2.2078811426
4.2.2.2-RXN|unclassified	2.2078811426
GLUTAMATE-DEHYDROGENASE-RXN	2.1929824561
GLUTAMATE-DEHYDROGENASE-RXN|unclassified	2.1929824561
RXN-20594	2.1786492375
RXN-20594|unclassified	2.1786492375
RXN-12177	2.1761049423
RXN-12177|unclassified	2.1761049423
RXN-16512	2.1761049423
RXN-16512|unclassified	2.1761049423
TRNA-URACIL-5--METHYLTRANSFERASE-RXN	2.1748975691
TRNA-URACIL-5--METHYLTRANSFERASE-RXN|unclassified	2.1748975691
MANNONOXIDOREDUCT-RXN	2.1696092031
MANNONOXIDOREDUCT-RXN|unclassified	2.1696092031
RXN-11364	2.1664430436
RXN-11364|unclassified	2.1664430436
RXN-11329	2.1554963239
RXN-11329|unclassified	2.1554963239
RXN-11573	2.1413276231
RXN-11573|unclassified	2.1413276231
RXN0-3364	2.1413276231
RXN0-3364|unclassified	2.1413276231
RXN-12673	2.1252032190
RXN-12673|unclassified	2.1252032190
ACYL-COA-HYDROLASE-RXN	2.1186440678
ACYL-COA-HYDROLASE-RXN|unclassified	2.1186440678
NAG1P-URIDYLTRANS-RXN	2.1186440678
NAG1P-URIDYLTRANS-RXN|unclassified	2.1186440678
RXN-10708	2.1186440678
RXN-10708|unclassified	2.1186440678
RXN-18840	2.1186440678
RXN-18840|unclassified	2.1186440678
RXN0-5144	2.1052631579
RXN0-5144|unclassified	2.1052631579
1.3.99.23-RXN	2.1034735404
1.3.99.23-RXN|unclassified	2.1034735404
RXN-12752	2.1019080247
RXN-12752|unclassified	2.1019080247
RXN-13142	2.1019080247
RXN-13142|unclassified	2.1019080247
RXN-13854	2.0923068406
RXN-13854|unclassified	2.0923068406
RXN-12227	2.0872557795
RXN-12227|unclassified	2.0872557795
KDOTRANS-RXN	2.0771126811
KDOTRANS-RXN|unclassified	2.0771126811
RXN-20790	2.0771126811
RXN-20790|unclassified	2.0771126811
1PFRUCTPHOSN-RXN	2.0703933747
1PFRUCTPHOSN-RXN|unclassified	2.0703933747
RXN-11136	2.0661157025
RXN-11136|unclassified	2.0661157025
3.2.1.136-RXN	2.0635332556
3.2.1.136-RXN|unclassified	2.0635332556
RXN-12344	2.0635332556
RXN-12344|unclassified	2.0635332556
FUC4NACTRANS-RXN	2.0618556701
FUC4NACTRANS-RXN|unclassified	2.0618556701
RXN-9987	2.0569540220
RXN-9987|unclassified	2.0569540220
R345-RXN	2.0533880903
R345-RXN|unclassified	2.0533880903
RXN-10669	2.0454450437
RXN-10669|unclassified	2.0454450437
GUANOSINEKIN-RXN	2.0408163265
GUANOSINEKIN-RXN|unclassified	2.0408163265
INOSINEKIN-RXN	2.0408163265
INOSINEKIN-RXN|unclassified	2.0408163265
UDP-GLUCURONATE-4-EPIMERASE-RXN	2.0380365497
UDP-GLUCURONATE-4-EPIMERASE-RXN|unclassified	2.0380365497
RXN-13294	2.0274325080
RXN-13294|unclassified	2.0274325080
RXN-13295	2.0274325080
RXN-13295|unclassified	2.0274325080
RXN-13296	2.0274325080
RXN-13296|unclassified	2.0274325080
RXN-13297	2.0274325080
RXN-13297|unclassified	2.0274325080
RXN-13322	2.0274325080
RXN-13322|unclassified	2.0274325080
RXN-13441	2.0274325080
RXN-13441|unclassified	2.0274325080
RXN-14492	2.0274325080
RXN-14492|unclassified	2.0274325080
RXN-16094	2.0274325080
RXN-16094|unclassified	2.0274325080
RXN-16153	2.0274325080
RXN-16153|unclassified	2.0274325080
RXN-20332	2.0274325080
RXN-20332|unclassified	2.0274325080
RXN-20336	2.0274325080
RXN-20336|unclassified	2.0274325080
RXN-20340	2.0274325080
RXN-20340|unclassified	2.0274325080
RXN-20344	2.0274325080
RXN-20344|unclassified	2.0274325080
RXN-20348	2.0274325080
RXN-20348|unclassified	2.0274325080
RXN-20375	2.0274325080
RXN-20375|unclassified	2.0274325080
RXN-20379	2.0274325080
RXN-20379|unclassified	2.0274325080
RXN-20383	2.0274325080
RXN-20383|unclassified	2.0274325080
RXN-20384	2.0274325080
RXN-20384|unclassified	2.0274325080
RXN-20385	2.0274325080
RXN-20385|unclassified	2.0274325080
RXN-20386	2.0274325080
RXN-20386|unclassified	2.0274325080
RXN-7697	2.0274325080
RXN-7697|unclassified	2.0274325080
RXN-9543	2.0274325080
RXN-9543|unclassified	2.0274325080
RXN-14900	2.0235118134
RXN-14900|unclassified	2.0235118134
RXN0-7075	2.0040080160
RXN0-7075|unclassified	2.0040080160
TRANS-RXN-156	1.9920318725
TRANS-RXN-156|unclassified	1.9920318725
GLUCOSE-1-PHOSPHAT-RXN	1.9801980198
GLUCOSE-1-PHOSPHAT-RXN|unclassified	1.9801980198
3.4.11.5-RXN	1.9565310233
3.4.11.5-RXN|unclassified	1.9565310233
LACTATE-RACEMASE-RXN	1.9493177388
LACTATE-RACEMASE-RXN|unclassified	1.9493177388
RXN-13993	1.9455252918
RXN-13993|unclassified	1.9455252918
R282-RXN	1.9391684581
R282-RXN|unclassified	1.9391684581
2.6.1.50-RXN	1.9376026273
2.6.1.50-RXN|unclassified	1.9376026273
UDPMANACATRANS-RXN	1.9342359768
UDPMANACATRANS-RXN|unclassified	1.9342359768
TRANS-RXN-169	1.9305019305
TRANS-RXN-169|unclassified	1.9305019305
RXN-9775	1.9286942056
RXN-9775|unclassified	1.9286942056
PHOSPHOMEVALONATE-KINASE-RXN	1.9268699038
PHOSPHOMEVALONATE-KINASE-RXN|unclassified	1.9268699038
RXN-646	1.9157088123
RXN-646|unclassified	1.9157088123
RXN0-742	1.9077580341
RXN0-742|unclassified	1.9077580341
1.8.4.8-RXN	1.8939393939
1.8.4.8-RXN|unclassified	1.8939393939
2.7.8.25-RXN	1.8903591682
2.7.8.25-RXN|unclassified	1.8903591682
RXN0-305	1.8887362637
RXN0-305|unclassified	1.8887362637
ADCLY-RXN	1.8796992481
ADCLY-RXN|unclassified	1.8796992481
RXN-19739	1.8751596651
RXN-19739|unclassified	1.8751596651
N-ACYLMANNOSAMINE-KINASE-RXN	1.8718324688
N-ACYLMANNOSAMINE-KINASE-RXN|unclassified	1.8718324688
NANK-RXN	1.8718324688
NANK-RXN|unclassified	1.8718324688
HIPPURATE-HYDROLASE-RXN	1.8677725135
HIPPURATE-HYDROLASE-RXN|unclassified	1.8677725135
RXN-20640	1.8596005879
RXN-20640|unclassified	1.8596005879
1.3.99.16-RXN	1.8587360595
1.3.99.16-RXN|unclassified	1.8587360595
3.2.1.155-RXN	1.8587360595
3.2.1.155-RXN|unclassified	1.8587360595
3.4.24.16-RXN	1.8587360595
3.4.24.16-RXN|unclassified	1.8587360595
RXN-12397	1.8587360595
RXN-12397|unclassified	1.8587360595
RXN-17630	1.8587360595
RXN-17630|unclassified	1.8587360595
RXN-17632	1.8587360595
RXN-17632|unclassified	1.8587360595
RXN-17634	1.8587360595
RXN-17634|unclassified	1.8587360595
PALMITOTRANS-RXN	1.8416206262
PALMITOTRANS-RXN|unclassified	1.8416206262
HISTIDINE-DECARBOXYLASE-RXN	1.8315018315
HISTIDINE-DECARBOXYLASE-RXN|unclassified	1.8315018315
RXN-16061	1.8281535649
RXN-16061|unclassified	1.8281535649
RXN-16062	1.8281535649
RXN-16062|unclassified	1.8281535649
RXN-9311	1.8157955670
RXN-9311|unclassified	1.8157955670
RXN-11667	1.8050541516
RXN-11667|unclassified	1.8050541516
RXN-15014	1.8050541516
RXN-15014|unclassified	1.8050541516
RXN-20677	1.8050541516
RXN-20677|unclassified	1.8050541516
RXN-14314	1.7921146953
RXN-14314|unclassified	1.7921146953
3.4.21.116-RXN	1.7590203943
3.4.21.116-RXN|unclassified	1.7590203943
RXN-18411	1.7482517483
RXN-18411|unclassified	1.7482517483
MRNA-GUANINE-N7--METHYLTRANSFERASE-RXN	1.7452006981
MRNA-GUANINE-N7--METHYLTRANSFERASE-RXN|unclassified	1.7452006981
URATE-OXIDASE-RXN	1.7452006981
URATE-OXIDASE-RXN|unclassified	1.7452006981
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	1.7447130475
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN|unclassified	1.7447130475
HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN	1.7428298231
HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN|unclassified	1.7428298231
RXN-11834	1.7342125712
RXN-11834|unclassified	1.7342125712
HEXOKINASE-RXN	1.7297079015
HEXOKINASE-RXN|unclassified	1.7297079015
ARYLESTERASE-RXN	1.7182130584
ARYLESTERASE-RXN|unclassified	1.7182130584
RXN-11483	1.7182130584
RXN-11483|unclassified	1.7182130584
RXN-20738	1.7182130584
RXN-20738|unclassified	1.7182130584
RXN-20739	1.7182130584
RXN-20739|unclassified	1.7182130584
RXN-20743	1.7182130584
RXN-20743|unclassified	1.7182130584
2.7.8.11-RXN	1.7123287671
2.7.8.11-RXN|unclassified	1.7123287671
RXN-20525	1.7123287671
RXN-20525|unclassified	1.7123287671
RXN-12538	1.7094017094
RXN-12538|unclassified	1.7094017094
1.5.1.9-RXN	1.6969437022
1.5.1.9-RXN|unclassified	1.6969437022
4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN	1.6920473773
4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN|unclassified	1.6920473773
RXN0-5329	1.6877829440
RXN0-5329|unclassified	1.6877829440
4.2.2.21-RXN	1.6821995216
4.2.2.21-RXN|unclassified	1.6821995216
RXN-11577	1.6821995216
RXN-11577|unclassified	1.6821995216
RXN-11615	1.6821995216
RXN-11615|unclassified	1.6821995216
3.2.1.133-RXN	1.6694490818
3.2.1.133-RXN|unclassified	1.6694490818
GLUTAMATE-SYNTHASE-NADH-RXN	1.6620596976
GLUTAMATE-SYNTHASE-NADH-RXN|unclassified	1.6620596976
ALLANTOIN-RACEMASE-RXN	1.6556291391
ALLANTOIN-RACEMASE-RXN|unclassified	1.6556291391
R601-RXN	1.6431712190
R601-RXN|unclassified	1.6431712190
RXN-14963	1.6431712190
RXN-14963|unclassified	1.6431712190
RXN-14970	1.6431712190
RXN-14970|unclassified	1.6431712190
RXN-21414	1.6431712190
RXN-21414|unclassified	1.6431712190
RXN-9087	1.6393442623
RXN-9087|unclassified	1.6393442623
5.4.99.16-RXN	1.6383241842
5.4.99.16-RXN|unclassified	1.6383241842
RXN0-2441	1.6377068082
RXN0-2441|unclassified	1.6377068082
DIHYDROFOLATESYNTH-RXN	1.6292131106
DIHYDROFOLATESYNTH-RXN|unclassified	1.6292131106
2.1.1.151-RXN	1.6129032258
2.1.1.151-RXN|unclassified	1.6129032258
RXN-8760	1.6129032258
RXN-8760|unclassified	1.6129032258
3.2.1.25-RXN	1.6015119897
3.2.1.25-RXN|unclassified	1.6015119897
GLUTCYSLIG-RXN	1.5948963317
GLUTCYSLIG-RXN|unclassified	1.5948963317
RXN-20400	1.5948963317
RXN-20400|unclassified	1.5948963317
RXN-20406	1.5948963317
RXN-20406|unclassified	1.5948963317
RXN0-1241	1.5948963317
RXN0-1241|unclassified	1.5948963317
RXN1F-20	1.5944054303
RXN1F-20|unclassified	1.5944054303
ALPHAALPHA-TREHALOSE-PHOSPHORYLASE-RXN	1.5923443443
ALPHAALPHA-TREHALOSE-PHOSPHORYLASE-RXN|unclassified	1.5923443443
RXN-12302	1.5844596961
RXN-12302|unclassified	1.5844596961
RXN-1824	1.5844596961
RXN-1824|unclassified	1.5844596961
5.1.3.20-RXN	1.5822784810
5.1.3.20-RXN|unclassified	1.5822784810
RXN-15047	1.5723270440
RXN-15047|unclassified	1.5723270440
6.3.5.6-RXN	1.5649452269
6.3.5.6-RXN|unclassified	1.5649452269
RXN1G-2	1.5625000000
RXN1G-2|unclassified	1.5625000000
3.4.21.7-RXN	1.5432098765
3.4.21.7-RXN|unclassified	1.5432098765
TEICHOICSYN2-RXN	1.5384615385
TEICHOICSYN2-RXN|unclassified	1.5384615385
4.2.2.8-RXN	1.5354343195
4.2.2.8-RXN|unclassified	1.5354343195
3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN	1.5313935681
3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN|unclassified	1.5313935681
MALSYN-RXN	1.5199728697
MALSYN-RXN|unclassified	1.5199728697
R122-RXN	1.5183109568
R122-RXN|unclassified	1.5183109568
3.4.24.56-RXN	1.5060240964
3.4.24.56-RXN|unclassified	1.5060240964
2.4.1.230-RXN	1.5015961104
2.4.1.230-RXN|unclassified	1.5015961104
RXN-15358	1.5015961104
RXN-15358|unclassified	1.5015961104
NUCLEOTIDASE-RXN	1.4915246697
NUCLEOTIDASE-RXN|unclassified	1.4915246697
RXN-14473	1.4915246697
RXN-14473|unclassified	1.4915246697
RXN-17947	1.4915246697
RXN-17947|unclassified	1.4915246697
RXN-17948	1.4915246697
RXN-17948|unclassified	1.4915246697
ACETYLORNDEACET-RXN	1.4641288433
ACETYLORNDEACET-RXN|unclassified	1.4641288433
RXN-7933	1.4641288433
RXN-7933|unclassified	1.4641288433
RXN0-6710	1.4619883041
RXN0-6710|unclassified	1.4619883041
23-DIMETHYLMALATE-LYASE-RXN	1.4577259475
23-DIMETHYLMALATE-LYASE-RXN|unclassified	1.4577259475
BENZENE-12-DIOXYGENASE-RXN	1.4577259475
BENZENE-12-DIOXYGENASE-RXN|unclassified	1.4577259475
GLUCOSYLCERAMIDASE-RXN	1.4451953520
GLUCOSYLCERAMIDASE-RXN|unclassified	1.4451953520
RXN-15202	1.4347202296
RXN-15202|unclassified	1.4347202296
2.1.1.85-RXN	1.4326647564
2.1.1.85-RXN|unclassified	1.4326647564
CYSPH-RXN	1.4307487644
CYSPH-RXN|unclassified	1.4307487644
O-SUCCHOMOSERLYASE-RXN	1.4307487644
O-SUCCHOMOSERLYASE-RXN|unclassified	1.4307487644
RXN-18602	1.4307487644
RXN-18602|unclassified	1.4307487644
RXN-9384	1.4307487644
RXN-9384|unclassified	1.4307487644
ATP-PYROPHOSPHATASE-RXN	1.4184397163
ATP-PYROPHOSPHATASE-RXN|unclassified	1.4184397163
3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN	1.3986013986
3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN|unclassified	1.3986013986
RXN-14519	1.3888888889
RXN-14519|unclassified	1.3888888889
3.6.4.6-RXN	1.3886879738
3.6.4.6-RXN|unclassified	1.3886879738
MHPCHYDROL-RXN	1.3831258645
MHPCHYDROL-RXN|unclassified	1.3831258645
RXN-12070	1.3831258645
RXN-12070|unclassified	1.3831258645
RXN-13756	1.3812154696
RXN-13756|unclassified	1.3812154696
RXN-13757	1.3812154696
RXN-13757|unclassified	1.3812154696
4-HYDROXY-2-KETOPIMELATE-LYSIS-RXN	1.3736263736
4-HYDROXY-2-KETOPIMELATE-LYSIS-RXN|unclassified	1.3736263736
KANAMYCIN-KINASE-RXN	1.3661202186
KANAMYCIN-KINASE-RXN|unclassified	1.3661202186
3.8.1.7-RXN	1.3568521031
3.8.1.7-RXN|unclassified	1.3568521031
RXN-8505	1.3543268842
RXN-8505|unclassified	1.3543268842
DMK-RXN	1.3458950202
DMK-RXN|unclassified	1.3458950202
RXN-11047	1.3458950202
RXN-11047|unclassified	1.3458950202
RXN-19668	1.3458950202
RXN-19668|unclassified	1.3458950202
RXN-9190	1.3458950202
RXN-9190|unclassified	1.3458950202
RXN-9204	1.3458950202
RXN-9204|unclassified	1.3458950202
RXN-9217	1.3458950202
RXN-9217|unclassified	1.3458950202
RXN-9358	1.3458950202
RXN-9358|unclassified	1.3458950202
RXN-9359	1.3458950202
RXN-9359|unclassified	1.3458950202
RXN-9360	1.3458950202
RXN-9360|unclassified	1.3458950202
RXN-9365	1.3458950202
RXN-9365|unclassified	1.3458950202
3.1.4.17-RXN	1.3404825737
3.1.4.17-RXN|unclassified	1.3404825737
RXN-13252	1.3402042814
RXN-13252|unclassified	1.3402042814
CARBOXYMETHYLENEBUTENOLIDASE-RXN	1.3351134846
CARBOXYMETHYLENEBUTENOLIDASE-RXN|unclassified	1.3351134846
DIENELACHYDRO-RXN	1.3351134846
DIENELACHYDRO-RXN|unclassified	1.3351134846
RXN-9857	1.3351134846
RXN-9857|unclassified	1.3351134846
RXN-9868	1.3351134846
RXN-9868|unclassified	1.3351134846
RXN-9887	1.3351134846
RXN-9887|unclassified	1.3351134846
RXN-9890	1.3351134846
RXN-9890|unclassified	1.3351134846
RIBULOKIN-RXN	1.3227513228
RIBULOKIN-RXN|unclassified	1.3227513228
RXN0-5116	1.3227513228
RXN0-5116|unclassified	1.3227513228
RXN-14148	1.3140604468
RXN-14148|unclassified	1.3140604468
HYDROXYMETHYLGLUTARYL-COA-LYASE-RXN	1.2987012987
HYDROXYMETHYLGLUTARYL-COA-LYASE-RXN|unclassified	1.2987012987
METHANOL-DEHYDROGENASE-RXN	1.2987012987
METHANOL-DEHYDROGENASE-RXN|unclassified	1.2987012987
QUINATE-5-DEHYDROGENASE-RXN	1.2953367876
QUINATE-5-DEHYDROGENASE-RXN|unclassified	1.2953367876
RXN-11174	1.2953367876
RXN-11174|unclassified	1.2953367876
RXN-11187	1.2820512821
RXN-11187|unclassified	1.2820512821
RXN-18014	1.2768056409
RXN-18014|unclassified	1.2768056409
D-ALANINE-AMINOTRANSFERASE-RXN	1.2738853503
D-ALANINE-AMINOTRANSFERASE-RXN|unclassified	1.2738853503
RXN-10009	1.2722646310
RXN-10009|unclassified	1.2722646310
RXN-15734	1.2722646310
RXN-15734|unclassified	1.2722646310
RXN-12005	1.2706480305
RXN-12005|unclassified	1.2706480305
RXN-14692	1.2706480305
RXN-14692|unclassified	1.2706480305
3.6.1.41-RXN	1.2626262626
3.6.1.41-RXN|unclassified	1.2626262626
3.4.24.71-RXN	1.2610340479
3.4.24.71-RXN|unclassified	1.2610340479
ARGINASE-RXN	1.2360939431
ARGINASE-RXN|unclassified	1.2360939431
RXN-34	1.2360939431
RXN-34|unclassified	1.2360939431
3.5.3.22-RXN	1.2330456227
3.5.3.22-RXN|unclassified	1.2330456227
AGMATIN-RXN	1.2330456227
AGMATIN-RXN|unclassified	1.2330456227
RXN-14562	1.2254901961
RXN-14562|unclassified	1.2254901961
RXN-18237	1.2254901961
RXN-18237|unclassified	1.2254901961
FORMAMIDASE-RXN	1.1990407674
FORMAMIDASE-RXN|unclassified	1.1990407674
SPHINGOMYELIN-PHOSPHODIESTERASE-D-RXN	1.1976047904
SPHINGOMYELIN-PHOSPHODIESTERASE-D-RXN|unclassified	1.1976047904
LAUROYLACYLTRAN-RXN	1.1961722488
LAUROYLACYLTRAN-RXN|unclassified	1.1961722488
RXN-20792	1.1961722488
RXN-20792|unclassified	1.1961722488
FORMALDEHYDE-DEHYDROGENASE-RXN	1.1904761905
FORMALDEHYDE-DEHYDROGENASE-RXN|unclassified	1.1904761905
ALCOHOL-DEHYDROGENASE-NADPORNOP+-RXN	1.1834319527
ALCOHOL-DEHYDROGENASE-NADPORNOP+-RXN|unclassified	1.1834319527
ENZRXN-201-RXN	1.1834319527
ENZRXN-201-RXN|unclassified	1.1834319527
PHOSPHOLIPASE-A1-RXN	1.1834319527
PHOSPHOLIPASE-A1-RXN|unclassified	1.1834319527
RXN-10717	1.1834319527
RXN-10717|unclassified	1.1834319527
RXN-12299	1.1834319527
RXN-12299|unclassified	1.1834319527
RXN-12430	1.1834319527
RXN-12430|unclassified	1.1834319527
RXN-12484	1.1834319527
RXN-12484|unclassified	1.1834319527
RXN-14023	1.1834319527
RXN-14023|unclassified	1.1834319527
RXN-20559	1.1834319527
RXN-20559|unclassified	1.1834319527
RXN-20560	1.1834319527
RXN-20560|unclassified	1.1834319527
RXN0-6952	1.1834319527
RXN0-6952|unclassified	1.1834319527
RXN0-7154	1.1834319527
RXN0-7154|unclassified	1.1834319527
PYRIDOXINE-4-DEHYDROGENASE-RXN	1.1792452830
PYRIDOXINE-4-DEHYDROGENASE-RXN|unclassified	1.1792452830
NAD+-ADP-RIBOSYLTRANSFERASE-RXN	1.1778563015
NAD+-ADP-RIBOSYLTRANSFERASE-RXN|unclassified	1.1778563015
RXN-3341	1.1641443539
RXN-3341|unclassified	1.1641443539
METHANE-MONOOXYGENASE-RXN	1.1584558217
METHANE-MONOOXYGENASE-RXN|unclassified	1.1584558217
3.5.5.7-RXN	1.1534025375
3.5.5.7-RXN|unclassified	1.1534025375
R309-RXN	1.1534025375
R309-RXN|unclassified	1.1534025375
ADENOSINE-KINASE-RXN	1.1507479862
ADENOSINE-KINASE-RXN|unclassified	1.1507479862
HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN	1.1428571429
HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN|unclassified	1.1428571429
MMUM-RXN	1.1428571429
MMUM-RXN|unclassified	1.1428571429
RXN-13596	1.1363636364
RXN-13596|unclassified	1.1363636364
SUCCGLUALDDEHYD-RXN	1.1210762332
SUCCGLUALDDEHYD-RXN|unclassified	1.1210762332
3.4.11.21-RXN	1.1123470523
3.4.11.21-RXN|unclassified	1.1123470523
GLYCERATE-DEHYDROGENASE-RXN	1.1049723757
GLYCERATE-DEHYDROGENASE-RXN|unclassified	1.1049723757
RXN-14347	1.0893246187
RXN-14347|unclassified	1.0893246187
3.4.21.25-RXN	1.0879974463
3.4.21.25-RXN|unclassified	1.0879974463
RXN-11192	1.0852907186
RXN-11192|unclassified	1.0852907186
4.1.1.74-RXN	1.0799136069
4.1.1.74-RXN|unclassified	1.0799136069
4-PYRIDOXOLACTONASE-RXN	1.0775862069
4-PYRIDOXOLACTONASE-RXN|unclassified	1.0775862069
RAUCAFFRICINE-BETA-GLUCOSIDASE-RXN	1.0700385146
RAUCAFFRICINE-BETA-GLUCOSIDASE-RXN|unclassified	1.0700385146
SUCCINYLDIAMINOPIMTRANS-RXN	1.0695187166
SUCCINYLDIAMINOPIMTRANS-RXN|unclassified	1.0695187166
SUCCORNTRANSAM-RXN	1.0695187166
SUCCORNTRANSAM-RXN|unclassified	1.0695187166
HOMOSERKIN-RXN	1.0672564109
HOMOSERKIN-RXN|unclassified	1.0672564109
RXN-15300	1.0570824524
RXN-15300|unclassified	1.0570824524
RXN-8568	1.0482587937
RXN-8568|unclassified	1.0482587937
5.1.2.3-RXN	1.0471204188
5.1.2.3-RXN|unclassified	1.0471204188
ENOYL-COA-DELTA-ISOM-RXN	1.0471204188
ENOYL-COA-DELTA-ISOM-RXN|unclassified	1.0471204188
OHACYL-COA-DEHYDROG-RXN	1.0471204188
OHACYL-COA-DEHYDROG-RXN|unclassified	1.0471204188
OHBUTYRYL-COA-EPIM-RXN	1.0471204188
OHBUTYRYL-COA-EPIM-RXN|unclassified	1.0471204188
RXN-11245	1.0471204188
